"","name","url","rent","admin","deposit","key_money","shozaichi","ekitoho_1","ekitoho_2","ekitoho_3","floor_plan","floor_plan_detail","area","age","floor","muki","kouzou","lat","lng","details","flag_teikishakuya","rent_total","dist_nakanosakaue","flag_not_unitbath","flag_kado","flag_yokushitsu_kansou","flag_autolock","flag_takuhai","flag_3_konro","flag_2_konro","flag_onsui"
"646","ロジュモン富貴 108号室","https://suumo.jp/chintai/jnc_000047074127/?bc=100096421836",60000,0,60000,60000,"東京都中野区本町３","東京メトロ丸ノ内線/中野坂上駅 歩11分","東京メトロ丸ノ内線/中野新橋駅 歩4分","東京メトロ丸ノ内線/新中野駅 歩12分","1K","洋6 K3",20,43,1,"南","鉄筋コン",35.6940808464574,139.675770901741,"エアコン、クロゼット、フローリング、室内洗濯置、シューズボックス、南向き、追焚機能浴室、2口コンロ、駐輪場、CATV、光ファイバー、即入居可、閑静な住宅地、仲介手数料不要、敷金1ヶ月、ネット専用回線、テラス、保証金不要、天袋、南面リビング、3駅以上利用可、駅徒歩5分以内、都市ガス、礼金1ヶ月、保証会社利用可、IT重説 対応物件、初期費用カード決済可、通風良好",0,60000,671.251798121389,0,0,0,0,0,0,1,0
"647","都営大江戸線 西新宿五丁目駅 5階建 築26年","https://suumo.jp/chintai/jnc_000046089527/?bc=100148516064",175000,10000,525000,0,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩8分","東京メトロ丸ノ内線/中野新橋駅 歩10分","京王新線/初台駅 歩15分","2LDK","和6 洋6 LDK14",59.5,26,4,"南","鉄筋コン",35.6894756073271,139.677926174665,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、オートロック、室内洗濯置、陽当り良好、シューズボックス、南向き、追焚機能浴室、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、押入、光ファイバー、外壁タイル張り、即入居可、礼金不要、閑静な住宅地、2面採光、BS・CS、独立型キッチン、オートバス、保証人不要、玄関ホール、ネット専用回線、駅まで平坦、内装リフォーム済、緑豊かな住宅地、眺望良好、24時間換気システム、外壁コンクリート、免震構造、耐火構造、耐震構造、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、高層階、24時間ゴミ出し可、敷地内ごみ置き場、LDK12畳以上、和室、全居室6畳以上、都市ガス、南面バルコニー、高速ネット対応、保証会社利用可、初期費用カード決済可、通風良好",0,185000,927.44004124187,1,0,0,1,0,0,1,0
"648","都営大江戸線 西新宿五丁目駅 5階建 築26年","https://suumo.jp/chintai/jnc_000047102077/?bc=100147710696",175000,10000,525000,0,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩8分","東京メトロ丸ノ内線/中野新橋駅 歩10分","京王新線/初台駅 歩15分","2LDK","和6 洋6 LDK14",59.5,26,4,"南","鉄筋コン",35.6894756073271,139.677926174665,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、オートロック、室内洗濯置、陽当り良好、シューズボックス、南向き、追焚機能浴室、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、押入、光ファイバー、外壁タイル張り、即入居可、礼金不要、閑静な住宅地、2面採光、BS・CS、独立型キッチン、オートバス、保証人不要、玄関ホール、ネット専用回線、駅まで平坦、内装リフォーム済、緑豊かな住宅地、眺望良好、24時間換気システム、外壁コンクリート、免震構造、耐火構造、耐震構造、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、高層階、24時間ゴミ出し可、敷地内ごみ置き場、LDK12畳以上、和室、全居室6畳以上、都市ガス、南面バルコニー、高速ネット対応、保証会社利用可、初期費用カード決済可、通風良好",0,185000,927.44004124187,1,0,0,1,0,0,1,0
"649","ルーエ中野坂上","https://suumo.jp/chintai/jnc_000046622641/?bc=100145996835",108000,10000,108000,108000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩9分","東京メトロ丸ノ内線/中野新橋駅 歩8分","東京メトロ丸ノ内線/中野坂上駅 歩10分","1DK","洋3.4 DK6.4",25.42,2,3,"北","鉄筋コン",35.6915357012708,139.679977021269,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、追焚機能浴室、角住戸、温水洗浄便座、脱衣所、エレベーター、洗面所独立、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、外壁タイル張り、2面採光、BS・CS、防犯カメラ、保証人不要、二人入居相談、CS、保証金不要、24時間換気システム、外壁コンクリート、築3年以内、耐震構造、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、BS、礼金1ヶ月、保証会社利用可、初期費用カード決済可",0,118000,646.191557559288,1,1,1,1,1,0,1,1
"650","RUHE中野坂上","https://suumo.jp/chintai/jnc_000047192344/?bc=100149634520",110000,10000,110000,110000,"東京都中野区弥生町１","東京メトロ丸ノ内線/中野新橋駅 歩8分","東京メトロ丸ノ内線/中野坂上駅 歩10分","都営大江戸線/西新宿五丁目駅 歩9分","1DK","洋3.4 DK6.4",25.42,2,5,"北","鉄筋コン",35.6915384788777,139.679982576221,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、角住戸、脱衣所、エレベーター、2口コンロ、駐輪場、宅配ボックス、光ファイバー、2面採光、BS・CS、単身者相談、敷金1ヶ月、眺望良好、保証金不要、築2年以内、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、礼金1ヶ月、初期費用カード決済可",0,120000,645.740961881405,1,1,1,1,1,0,1,0
"651","ルーエ中野坂上","https://suumo.jp/chintai/jnc_000046423631/?bc=100149210305",112000,10000,112000,112000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩9分","東京メトロ丸ノ内線/中野坂上駅 歩10分","東京メトロ丸ノ内線/中野新橋駅 歩8分","1DK","-",25.49,2,4,"北","鉄筋コン",35.6915357012708,139.679977021269,"バストイレ別、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、室内洗濯置、シューズボックス、システムキッチン、温水洗浄便座、エレベーター、洗面所独立、洗面化粧台、宅配ボックス、BS・CS、照明付、全居室収納、全居室洋室、保証人不要、仲介手数料不要、敷金1ヶ月、二人入居相談、全居室フローリング、2沿線利用可、CS、ネット専用回線、保証金不要、築2年以内、2駅利用可、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、洗面所にドア、玄関収納、BS、礼金1ヶ月、保証会社利用可、初期費用カード決済可",0,122000,646.191557559288,1,0,1,0,1,0,0,1
"652","ルーエ中野坂上","https://suumo.jp/chintai/jnc_000046847853/?bc=100148313612",116000,10000,116000,116000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩9分","東京メトロ丸ノ内線/中野新橋駅 歩8分","東京メトロ丸ノ内線/中野坂上駅 歩11分","1DK","洋3.8 DK6.1",26.57,2,8,"北","鉄筋コン",35.6915284803081,139.679992853493,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、追焚機能浴室、角住戸、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、光ファイバー、2面採光、BS・CS、照明付、全居室収納、オートバス、全居室洋室、保証人不要、敷金1ヶ月、24時間緊急通報システム、全居室フローリング、ガスレンジ付、デザイナーズ、玄関ホール、2沿線利用可、CS、保証金不要、24時間換気システム、2駅利用可、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、洗面所にドア、玄関収納、BS、年内入居可、礼金1ヶ月、保証会社利用可",0,126000,646.503283379902,1,1,1,1,1,0,1,0
"653","ルーエ中野坂上","https://suumo.jp/chintai/jnc_000044354876/?bc=100139795171",138000,12000,138000,138000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩9分","東京メトロ丸ノ内線/中野新橋駅 歩8分","東京メトロ丸ノ内線/中野坂上駅 歩10分","1LDK","洋4.1 LDK8.5",30.73,2,8,"北","鉄筋コン",35.6915357012708,139.679977021269,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、追焚機能浴室、温水洗浄便座、脱衣所、エレベーター、洗面所独立、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、外壁タイル張り、最上階、BS・CS、防犯カメラ、保証人不要、二人入居相談、デザイナーズ、CS、保証金不要、24時間換気システム、外壁コンクリート、築3年以内、耐震構造、上階無し、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、BS、礼金1ヶ月、保証会社利用可、初期費用カード決済可",0,150000,646.191557559288,1,0,1,1,1,0,1,1
"654","ロマクルース 303号室","https://suumo.jp/chintai/jnc_000047269813/?bc=100148342684",140000,2000,0,140000,"東京都新宿区北新宿３","ＪＲ中央線/東中野駅 歩5分","都営大江戸線/東中野駅 歩5分","東京メトロ東西線/落合駅 歩10分","2DK","洋8 洋5 DK5",42.62,29,3,"南","鉄筋コン",35.7040661553015,139.688561039723,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、オートロック、室内洗濯置、陽当り良好、南向き、角住戸、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、光ファイバー、外壁タイル張り、閑静な住宅地、2面採光、敷金不要、防犯カメラ、単身者相談、東南角住戸、バイク置場、全居室フローリング、2沿線利用可、ネット使用料不要、緑豊かな住宅地、クロゼット2ヶ所、ルームシェア相談、2駅利用可、3駅以上利用可、3沿線以上利用可、駅徒歩5分以内、駅徒歩10分以内、都市ガス、南面バルコニー、礼金1ヶ月、通風良好",0,142000,965.726059129548,1,1,0,1,0,0,1,0
"655","Casa Felice Amano（カーサフェリスアマノ）","https://suumo.jp/chintai/jnc_000046416034/?bc=100145213424",82000,3000,82000,82000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩8分","東京メトロ丸ノ内線/中野新橋駅 歩9分","東京メトロ丸ノ内線/中野坂上駅 歩12分","1K","洋6 K3.0",26.05,5,2,"南","木造",35.6905216395554,139.679523768935,"バストイレ別、バルコニー、エアコン、クロゼット、フローリング、TVインターホン、浴室乾燥機、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、角住戸、温水洗浄便座、脱衣所、洗面所独立、駐輪場、CATV、光ファイバー、BS・CS、IHクッキングヒーター、保証人不要、CS、全室南向き、保証金不要、24時間換気システム、耐震構造、24時間ゴミ出し可、敷地内ごみ置き場、築5年以内、都市ガス、BS、礼金1ヶ月、保証会社利用可、初期費用カード決済可",0,85000,765.906908732571,1,1,1,0,0,0,0,1
"656","Casa Felice Amano","https://suumo.jp/chintai/jnc_000046882156/?bc=100151820759",89000,3000,89000,89000,"東京都中野区弥生町１","都営大江戸線/西新宿五丁目駅 歩8分","東京メトロ丸ノ内線/中野新橋駅 歩9分","東京メトロ丸ノ内線/中野坂上駅 歩12分","1DK","洋6.1 DK6.1",29.8,5,2,"南","木造",35.6905246949279,139.679530157136,"バストイレ別、バルコニー、エアコン、クロゼット、シャワー付洗面台、TVインターホン、浴室乾燥機、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、追焚機能浴室、角住戸、脱衣所、洗面所独立、洗面化粧台、駐輪場、CATV、光ファイバー、外壁タイル張り、BS・CS、防犯カメラ、IHクッキングヒーター、照明付、オートバス、保証人不要、敷金1ヶ月、デザイナーズ、ネット専用回線、保証金不要、2×4工法、24時間換気システム、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、24時間ゴミ出し可、敷地内ごみ置き場、築5年以内、都市ガス、洗面所にドア、南面バルコニー、高速ネット対応、礼金1ヶ月、初期費用カード決済可",0,92000,765.401303593585,1,1,1,0,0,0,0,0
"657","Ｃａｓａ　Ｆｅｌｉｃｅ　Ａｍａｎｏ 102号室","https://suumo.jp/chintai/jnc_000048190619/?bc=100151841818",89000,3000,89000,89000,"東京都中野区弥生町１","東京メトロ丸ノ内線/中野新橋駅 歩9分","都営大江戸線/西新宿五丁目駅 歩10分","東京メトロ丸ノ内線/中野坂上駅 歩12分","1K","洋6.7 K2.5",24.06,5,1,"南","木造",35.690562468386,139.679531822131,"バストイレ別、エアコン、クロゼット、フローリング、TVインターホン、室内洗濯置、システムキッチン、南向き、脱衣所、洗面所独立、CATV、即入居可、IHクッキングヒーター、照明付、単身者相談、敷金1ヶ月、保証金不要、2×4工法、24時間換気システム、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、築5年以内、都市ガス、礼金1ヶ月、保証会社利用可",0,92000,761.381311163572,1,0,0,0,0,0,0,0
